PC1,PC2,Label
-2.1392491992451066,0.9093610307514066,-1
-0.34055559781447836,1.012426438549058,-1
-0.571871284104209,-0.21996435788362992,-1
0.8211437302044245,2.494417407847327,-1
-0.08772400304169324,0.7592495260595368,-1
0.8638729313021402,0.29827458612339836,-1
0.18947051603334517,1.4338295602413587,-1
1.6710701230244693,0.9862676360075007,-1
-1.2256895543405977,-1.6260265800570735,1
0.35070021971730425,0.24639732297024255,-1
-0.32572478096722574,0.8565693102459583,-1
1.3470417627208298,0.5003079603620705,-1
-0.248221456982144,0.4536034485828864,-1
0.6771460803714625,1.7412244883785906,-1
-0.24692995109233928,1.2035526853253047,-1
-1.372799813313971,0.5899691711350673,-1
-0.255247157960057,0.8781111971060518,-1
-0.779462357447183,2.227462123804276,-1
-0.8406765830750739,0.7861419852368962,-1
-0.3595889465516871,-0.5010578338563002,-1
-0.911658226067462,1.653742447174044,-1
0.7551922008099314,1.0465405373011323,-1
0.5711463310792737,-1.5259893974155272,-1
-0.5112968911482259,0.9118521549083873,-1
-1.0108568978378405,1.380019725825546,-1
0.016973883526260565,1.0987267991465264,1
-2.1609302932739647,1.2750165257633712,-1
0.13191500866338715,0.8474842915220795,-1
2.5514268945693095,0.4167070600156878,-1
1.4759447877766676,-0.26299477188727555,-1
0.13707035589020128,1.3199473003278657,-1
0.14371794467538446,0.05235818147649144,-1
1.398400978561348,-0.34792522902854256,1
-0.8714628376420877,1.198802622955561,-1
0.6661404903917031,0.7495256179901876,-1
0.4671670146534335,-0.0367684350355897,-1
-0.38042704247934855,-0.2715111381414515,-1
-0.14401128050332912,-2.2019222461968404,-1
-1.3332878544346496,0.9252733461029911,-1
0.04894363320857745,-1.2982274666971678,-1
-1.1802725050222598,2.029831050394262,-1
104.04457367326036,11.536625443208276,-1
-0.6712617693782285,-0.1937659514300298,-1
0.2562014712230287,-0.08911293378634703,-1
-1.7895140720426759,1.3974043483401513,-1
1.9045203340064267,-0.5493493881758573,-1
0.9595676049872413,-0.702289203555194,-1
-0.9264078823953682,1.4319566389080232,-1
0.1861953280201985,0.8865633987809338,-1
-0.4577628519150906,0.1602702231522724,-1
37.30088863976534,6.177746157103687,-1
0.25606146295545945,0.21664917900215822,-1
-0.6796094950590267,-2.18813057430427,-1
0.5432735515831976,1.3242476882026066,-1
1.8418683048008337,-0.289212668973342,-1
-1.124881245059791,-1.2188961822698838,-1
0.357181915051985,1.0658882936104102,-1
-0.4622556288882932,1.0485970040321584,-1
0.4379609560882428,1.4230344637421408,-1
0.5025063909068733,-0.5587741387976634,-1
-1.3161323140795578,1.3149675268892573,-1
0.5746274143078718,2.0575956430128235,-1
2.360675431539007,0.4194094843060443,-1
0.7221831691573742,1.5673150724563956,-1
-0.17556757322478408,2.073897213947154,-1
-0.6641967107819979,3.0716416247374863,-1
-1.2982385708279391,2.2566480001541054,-1
-0.48370451780440843,-0.6134130585377352,-1
0.4103695391897511,2.5751062758603123,-1
-0.3073733538784286,1.322319377083886,-1
0.27328143334472266,1.0845039863932224,-1
0.33526668929971376,0.3271041156032704,-1
-0.032026685574235964,-0.7516699598091718,-1
0.5858075229277274,-0.13463664230567332,-1
1.3739246716903255,2.049339129539617,-1
-1.6875231981901189,-0.5589273655656981,-1
1.8965672758607381,0.7132466425751713,-1
0.7748708858229575,1.2859894617271515,-1
-0.2603262061017021,-0.5768861518390567,-1
0.5730422466260814,-0.9067319938838581,1
0.5889607426274908,1.4229490102693927,-1
-0.4263076315022145,5.461960610503068,-1
-0.11625041190016913,1.7110893556548572,-1
-0.05867016467806246,-0.007842719452887262,-1
0.7733234922005555,0.054229423792009034,-1
0.8835275963205045,0.4823743389949357,-1
0.9056474645809057,0.26170056336214453,-1
0.3575146730395535,1.2029978399605308,-1
0.1270436915717745,1.7085925835952063,-1
2.2026036300210086,1.5721227125418102,-1
-0.573399812222051,1.4432167384493484,-1
-0.1278087745214067,-0.4450255907848451,-1
0.45103824586646013,1.4925253667088483,1
1.9944876527843551,1.840121357364689,-1
-0.7954620898654793,1.3423765540177235,-1
-0.2127649035683763,-0.6157945998088881,-1
-0.5903117270301678,2.0824657043467862,-1
0.18541804032468365,2.9565911254209074,-1
-0.12731243827004696,-0.957354144591225,-1
0.5282182130410514,-0.21952027379347722,-1
0.6811587321320328,1.576195935944236,-1
-0.827808847379033,-0.39538743918545766,-1
0.8452120915761848,-0.013991038107755899,1
-1.3287395965656934,1.9812841724624564,-1
-1.0409488713008321,0.20563276921055673,-1
0.4699094638840067,0.5070806989486017,-1
1.361152921910998,-1.3686766677078814,-1
1.491170641482726,0.02833217857563374,-1
0.7163391957546177,0.9756083844007467,-1
0.13201825140507323,1.4963588909424914,-1
0.5671589043348869,2.825821827329486,-1
0.7665266129748127,2.1649123505774583,-1
2.0715304798153964,1.8205570229118928,-1
2.3402720481433477,-0.8118583959946375,-1
-0.5839626910610344,1.2944895954839886,-1
-0.8104132935306367,1.8268022494152434,-1
0.491116062947901,-0.44812676547031377,-1
1.3707014503861428,1.8926984036564858,-1
0.7876129125160769,0.19246855275370126,-1
0.08247533477944685,1.4014097946625292,-1
1.3328904666227495,0.22195720594859886,-1
1.6271094498274912,2.7032101723025086,-1
0.5996107388300445,1.1018395236005263,-1
0.9357872103817456,16.198338372466576,-1
1.373451538118167,0.7763292637653673,-1
-0.3715828738884833,0.11148669175622876,-1
0.8924863099288338,-0.13978438899096263,-1
-1.1881358308621188,0.45702776150323304,-1
0.1544155351149349,2.117980345182386,-1
-0.6166697710605823,2.6986373330037208,-1
0.35804042790018403,2.236097586124188,-1
0.037776108901447496,1.6185468307214461,-1
1.2774211926006172,-0.03954153680865934,-1
-0.05869766342317855,-1.061254089109363,-1
-0.3027225658579891,1.3753805398295058,-1
-0.9002413881536023,0.035691589910850266,-1
1.6350049910717166,1.4523170416297582,-1
-0.8452036793756009,1.1664853894081118,-1
-0.7996668454486803,-0.46262161804059027,-1
0.7231282585462981,2.092765917589763,-1
-0.2914341774799155,-1.8862423039397536,-1
1.042252352787731,-1.0208247500199201,-1
1.3382139726705449,0.2787195649414976,-1
1.5554881622996384,1.314941717386018,-1
2.0700239865939354,-1.9604233481064646,-1
3.3179768421360887,-0.2875364436049653,-1
-0.6530735781883141,1.560779421684985,-1
0.8397124741080355,1.196235116395616,-1
0.009749994511869836,0.5970456313454574,-1
0.16167398347666342,1.2636773266197,-1
-0.7404115556603391,1.1832240857040202,-1
-0.05878855140187053,-0.22326241100163474,-1
0.51776783206398,0.29998881740743005,-1
1.3004716134361147,1.9611399800597407,-1
-0.861537166643489,2.068830424829265,-1
0.15796734876937213,2.5395548144063578,-1
1.504994086278414,1.9097211203847029,-1
0.40197990930011357,-1.3708200099793202,-1
-1.0248595243407532,0.21479693631291913,-1
-0.887853103441233,0.9857012747495812,-1
0.6106258064506194,-5.394112035188914,1
0.8914057723218111,0.8474955993511307,-1
1.258403386513374,-0.14386223528908232,-1
1.2150773215871384,0.5962370316743039,-1
-0.3495948056148994,2.4409039570516433,-1
0.5581801516269815,-0.8749567596495172,-1
-0.38012309152374135,1.669783516932533,-1
0.9370708272868876,-0.6718641624974797,1
-1.9726094573817592,1.1201472065350317,-1
-0.7284690443954912,1.0586539438362015,-1
0.32290848717064746,0.3960338982592123,-1
-1.0032149078410912,1.9026709403956699,-1
-0.03866519084292064,0.9758432004194376,-1
0.2738001493197383,-0.17535673660671333,-1
-0.552448687358684,1.0124127849720859,-1
-0.7894030234991128,-0.4885063660246516,-1
-0.06820497512227859,-1.2434609480205745,-1
2.533131913780932,-0.20533447794737547,-1
-0.847240067747804,1.9270595988333103,-1
-1.0851515884770773,-0.23186734969289743,-1
-1.3080273114406837,0.34223437388025935,-1
-0.6610960153353217,0.48389681515146654,-1
2.1331499214449767,0.7621230119871149,-1
0.6641656717470921,1.2992437324243906,-1
-1.2728424180692237,0.07061230322200673,-1
-0.5312936226688958,1.5853088073009438,1
0.8771391097812621,-0.49058272004730663,-1
-0.23251152777430178,0.3935666669255274,-1
-0.2677566141606136,1.3791370341808322,-1
-0.9843160642424373,2.3085269405943745,1
-0.6232789159430369,0.4188976295555146,-1
1.1204896432816087,1.0037019665301938,-1
-0.3157041696169386,1.4169938708955914,-1
0.6878061528164678,1.4984433779090003,-1
-0.3953050773299108,-0.9556793797913293,-1
1.4649985166383734,2.4698436051226245,-1
-0.49039012436124285,-0.15481453385131314,-1
-0.1935582440377937,0.37833533411079995,-1
-1.0700563278399164,2.430540475516134,-1
-0.7067778928558903,0.8068820867268992,-1
1.1225653193035474,0.3759122594686796,-1
-0.501293834969563,2.7826132930506877,-1
1.5670325383309962,2.7970415873979095,-1
-0.24816049386881808,2.345845858266714,-1
-0.7609594358804115,0.3289569415198087,-1
-0.6007200557620223,1.9045695602387986,-1
-1.542467911690574,3.90764463278499,-1
-0.5955645742191332,0.7837960747585767,-1
-1.2253793386753595,0.28450907442567813,-1
0.704634607662483,-0.8098266072727053,-1
-0.62957837850203,1.7052573788650394,-1
-0.3410192875247719,1.2737690247924665,-1
-2.329991382993663,2.144125436659209,-1
-1.1361607994072067,1.8749147878096482,-1
-1.1324107101979712,2.589898926538741,-1
-0.7779170864715457,-0.6735803270717712,-1
-0.4784941118307213,2.223062292013823,-1
0.3847270368697268,2.774723033697245,-1
72.85826305397916,7.51233670596935,1
0.10590360561700253,1.696998634167902,-1
-0.0289474514868033,2.536216362231712,-1
0.3031045602589725,2.8472027309989376,-1
-0.7668938885635539,5.319990379661404,-1
-1.9433742764156883,2.4454433775426003,-1
-0.6989308219768242,1.734016350441809,-1
1.945268252484888,-0.18786296050653722,-1
-0.1902921677062384,2.886789900575007,-1
0.8460050035678626,-1.6049683703938329,-1
-0.03664642798062883,2.4480371124378104,-1
-0.09980400805584666,0.09563204633730328,-1
-1.5106196097634772,1.8435720023498037,-1
-0.5608649680707415,0.5163192898472829,-1
1.055359056521629,1.4877498129569113,-1
0.032839478520176685,1.6258995107558205,-1
0.8054859206503436,0.5616391744007155,-1
-1.3369081074202536,2.169237582315607,-1
0.1114337819213809,1.30230133645382,-1
-0.3892155724635053,3.476334604025255,-1
-0.11480173172380818,1.9029924805511107,-1
